trial,volatility,agent,wealth,return_pct
26,2.5,trend,4162.652290191205,-58.37347709808795
26,2.5,genre,10000.0,0.0
26,2.5,mean_rev,13455.515014495053,34.55515014495053
26,2.5,loyalty,9773.164481979371,-2.2683551802062905
26,2.5,value,12829.077048208133,28.290770482081335
26,2.5,momentum,9153.860720159711,-8.461392798402885
26,2.5,adaptive,8636.064049642342,-13.639359503576578
26,2.5,hybrid,19683.474403407643,96.83474403407644
26,2.5,q_learning,3931.74333123423,-60.6825666876577
27,2.5,random,5855.5825654060845,-41.44417434593915
27,2.5,career,8368.499484079346,-16.31500515920654
27,2.5,trend,4130.350109324887,-58.69649890675113
27,2.5,genre,10000.0,0.0
27,2.5,mean_rev,14101.490376465765,41.014903764657646
27,2.5,loyalty,9615.043880466666,-3.8495611953333353
27,2.5,value,11349.537492188832,13.495374921888324
27,2.5,momentum,9760.340686656402,-2.396593133435981
27,2.5,adaptive,9150.91716369333,-8.490828363066703
27,2.5,hybrid,21515.89562703509,115.1589562703509
27,2.5,q_learning,2901.49166599409,-70.9850833400591
28,2.5,random,6784.1024530543045,-32.158975469456955
28,2.5,career,10930.528495872364,9.305284958723641
28,2.5,trend,4963.45559888236,-50.36544401117639
28,2.5,genre,10000.0,0.0
28,2.5,mean_rev,13467.936285043375,34.679362850433755
28,2.5,loyalty,9406.983039613126,-5.930169603868745
28,2.5,value,13298.229137532922,32.982291375329226
28,2.5,momentum,9322.046322295912,-6.779536777040885
28,2.5,adaptive,8862.468762928333,-11.375312370716674
28,2.5,hybrid,18926.782380107546,89.26782380107547
28,2.5,q_learning,4111.618782952189,-58.883812170478116
29,2.5,random,6203.948184051831,-37.96051815948169
29,2.5,career,9311.923688040284,-6.880763119597159
29,2.5,trend,4371.371016230793,-56.28628983769207
29,2.5,genre,10000.0,0.0
29,2.5,mean_rev,13645.274832129688,36.45274832129687
29,2.5,loyalty,9745.911530998896,-2.540884690011044
29,2.5,value,12125.996970340171,21.259969703401712
29,2.5,momentum,10249.364016830574,2.4936401683057374
29,2.5,adaptive,9790.442536998458,-2.0955746300154168
29,2.5,hybrid,18870.18468946543,88.7018468946543
29,2.5,q_learning,2846.9432538015208,-71.53056746198479
